data_medicao;precipitacao_total_mensal(mm);temperatura_maxima_media_mensal(°c);temperatura_media_compensada_mensal(°c);temperatura_minima_media_mensal(°c);umidade_relativa_do_ar_media_mensal(%);cidade;estado;casos;pop;year;month
2012-05-01;267,1;26,787097;22,932258;20,312903;81,201613;vitoria;ES;251.0;359555.0;2012;5
2012-05-01;17,5;25,86129;18,434839;12,590323;72,927419;divinopolis;MG;17.0;232945.0;2012;5
2012-05-01;105;21,841935;15,848387;11,651613;87,612903;barbacena;MG;0.0;135829.0;2012;5
2012-05-01;75,1;25,087097;19,49871;15,2;75,419355;maringa;PR;47.0;403063.0;2012;5
2012-05-01;128,8;28,258065;23,134839;19,835484;76,41129;rio_de_janeiro;RJ;43818.0;6498837.0;2012;5
2012-05-01;143;31,093548;27,169032;23,967742;78,459677;fortaleza;CE;18297.0;2609716.0;2012;5
2012-05-01;61,1;24,319355;19,553548;16,151613;67,782258;belo_horizonte;MG;357.0;2513451.0;2012;5
2012-06-01;92,8;27,836667;23,800667;21,133333;79,075;vitoria;ES;271.0;359555.0;2012;6
2012-06-01;17;25,726667;20,580667;16,87;64,7;belo_horizonte;MG;363.0;2513451.0;2012;6
2012-06-01;69,3;23,366667;16,792;12,56;86,6;barbacena;MG;1.0;135829.0;2012;6
2012-06-01;225,5;18,28;13,998;11,19;88,316667;curitiba;PR;14.0;1893997.0;2012;6
2012-06-01;71,1;28,3;23,602667;20,72;78,466667;rio_de_janeiro;RJ;15901.0;6498837.0;2012;6
2012-06-01;140,2;30,71;26,698;23,54;79,241667;fortaleza;CE;4769.0;2609716.0;2012;6
2012-06-01;293,4;23,506667;18,270667;14,473333;82,808333;maringa;PR;37.0;403063.0;2012;6
2012-07-01;0;25,348387;19,867097;15,348387;54,330645;belo_horizonte;MG;356.0;2513451.0;2012;7
2012-07-01;108,9;19,609677;13,627742;9,141935;80,975806;curitiba;PR;5.0;1893997.0;2012;7
2012-07-01;26,2;28,296774;22,948387;19,609677;73;rio_de_janeiro;RJ;4418.0;6498837.0;2012;7
2012-07-01;1,2;26,644;17,58;9,974194;62,741667;divinopolis;MG;13.0;232945.0;2012;7
2012-07-01;6,3;31,1;26,672903;23,174194;73,475806;fortaleza;CE;1323.0;2609716.0;2012;7
2012-07-01;19,1;24,390323;18,168387;13,364516;69,733871;maringa;PR;24.0;403063.0;2012;7
2012-07-01;2,3;23,216129;15,629032;9,380645;77,274194;barbacena;MG;0.0;135829.0;2012;7
2012-08-01;31,5;23,370968;15,945161;11,325806;77,862903;curitiba;PR;6.0;1893997.0;2012;8
2012-08-01;14,3;22,383871;15,155484;10,033333;80,887097;barbacena;MG;0.0;135829.0;2012;8
2012-08-01;2,7;28,625806;22,069677;17,151613;54,298387;maringa;PR;9.0;403063.0;2012;8
2012-08-01;0;31,583871;26,756774;22,93871;70,524194;fortaleza;CE;424.0;2609716.0;2012;8
2012-08-01;0;24,496774;19,347742;15,229032;55,491935;belo_horizonte;MG;149.0;2513451.0;2012;8
2012-08-01;0;26,670968;18,734194;10,835484;54,83871;divinopolis;MG;7.0;232945.0;2012;8
2012-08-01;17,9;29,096774;23,114839;19,603226;70,927419;rio_de_janeiro;RJ;1633.0;6498837.0;2012;8
2012-09-01;12,3;30,436667;21,972667;13,91;49,25;divinopolis;MG;5.0;232945.0;2012;9
2012-09-01;71,1;31,113333;23,624;17,373333;53,108333;maringa;PR;31.0;403063.0;2012;9
2012-09-01;87,9;29,603333;23,864;20,29;68,358333;rio_de_janeiro;RJ;1217.0;6498837.0;2012;9
2012-09-01;62,8;24,106667;16,773333;12,226667;75,908333;curitiba;PR;13.0;1893997.0;2012;9
2012-09-01;22,8;28,883333;22,372667;17,356667;49,316667;belo_horizonte;MG;290.0;2513451.0;2012;9
2012-09-01;26,4;26,21;17,894;11,133333;69,625;barbacena;MG;0.0;135829.0;2012;9
2012-09-01;37,9;27,513333;23,236667;20,203333;74,291667;vitoria;ES;355.0;359555.0;2012;9
2012-09-01;2,1;31,533333;26,959333;23,72;70,875;fortaleza;CE;292.0;2609716.0;2012;9
2012-10-01;55;31,880645;25,14129;20,003226;63,75;maringa;PR;28.0;403063.0;2012;10
2012-10-01;32,1;29,725806;23,864516;18,967742;50,903226;belo_horizonte;MG;210.0;2513451.0;2012;10
2012-10-01;66,4;32,13871;26,041935;22,16129;68,782258;rio_de_janeiro;RJ;843.0;6498837.0;2012;10
2012-10-01;56;29,180645;24,767742;21,596774;75,064516;vitoria;ES;454.0;359555.0;2012;10
2012-10-01;81,1;27,641935;20,263226;14,322581;69,080645;barbacena;MG;1.0;135829.0;2012;10
2012-10-01;160,1;25,73871;19,226452;14,896774;76,790323;curitiba;PR;14.0;1893997.0;2012;10
2012-10-01;14,6;32,187097;24,383871;16,990323;50,524194;divinopolis;MG;8.0;232945.0;2012;10
2012-10-01;11,3;31,445161;27,306452;24,287097;71,475806;fortaleza;CE;292.0;2609716.0;2012;10
2012-11-01;310;27,626667;22,665333;18,72;69,641667;belo_horizonte;MG;239.0;2513451.0;2012;11
2012-11-01;104,4;30,97;24,792;20,036667;67,541667;maringa;PR;31.0;403063.0;2012;11
2012-11-01;163,5;29,496667;23,368667;18,696667;70,408333;divinopolis;MG;11.0;232945.0;2012;11
2012-11-01;376,1;28,336667;24,572;21,913333;82,791667;vitoria;ES;563.0;359555.0;2012;11
2012-11-01;161,8;25,004167;19,211667;15,753333;85,241667;barbacena;MG;0.0;135829.0;2012;11
2012-11-01;3,7;31,673333;27,706;24,9;71,95;fortaleza;CE;184.0;2609716.0;2012;11
2012-11-01;69,4;24,956667;19,06;15,46;78,45;curitiba;PR;16.0;1893997.0;2012;11
2012-11-01;93,2;28,873333;24,75;22,126667;76,525;rio_de_janeiro;RJ;896.0;6498837.0;2012;11
2012-12-01;37;35,13871;29,470968;25,909677;68,306452;rio_de_janeiro;RJ;1786.0;6498837.0;2012;12
2012-12-01;171,1;32,116129;26,152903;21,993548;74,58871;maringa;PR;96.0;403063.0;2012;12
2012-12-01;42,7;32,254839;27,827742;24,751613;72,209677;vitoria;ES;1590.0;359555.0;2012;12
2012-12-01;137,4;32,280645;25,100645;19,974194;67,959677;divinopolis;MG;16.0;232945.0;2012;12
2012-12-01;254,6;28,554839;22,610323;18,809677;78,08871;curitiba;PR;18.0;1893997.0;2012;12
2012-12-01;14;31,993548;28,065806;25,53871;74,120968;fortaleza;CE;235.0;2609716.0;2012;12
2012-12-01;143;30,458065;25,224516;21,151613;60,395161;belo_horizonte;MG;448.0;2513451.0;2012;12
2013-01-01;334,7;31,580645;26,785161;23,632258;76,137097;rio_de_janeiro;RJ;3587.0;6498837.0;2013;1
2013-01-01;426,8;27,732258;23,090968;19,680645;71,120968;belo_horizonte;MG;1661.0;2513451.0;2013;1
2013-01-01;362,3;29,577419;23,587586;19,348276;74,705357;divinopolis;MG;34.0;232945.0;2013;1
2013-01-01;77,6;25,132258;19,907742;16,690323;80,451613;curitiba;PR;142.0;1893997.0;2013;1
2013-01-01;103,8;30,119355;24,45871;18,996774;73,862903;maringa;PR;295.0;403063.0;2013;1
2013-01-01;46,7;31,719355;27,940645;25,403226;76,33871;fortaleza;CE;443.0;2609716.0;2013;1
2013-02-01;75,4;29,560714;24,400714;20,139286;59,035714;belo_horizonte;MG;9572.0;2513451.0;2013;2
2013-02-01;39,2;32,15;27,572143;24,553571;73,598214;vitoria;ES;4154.0;359555.0;2013;2
2013-02-01;84,1;31,871429;24,811111;18,733333;64,333333;divinopolis;MG;187.0;232945.0;2013;2
2013-02-01;109,5;32,292857;28,180714;25,421429;75,669643;fortaleza;CE;789.0;2609716.0;2013;2
2013-02-01;78,1;34,828571;29,109286;25,503571;69,651786;rio_de_janeiro;RJ;8316.0;6498837.0;2013;2
2013-02-01;197,7;26,503571;21,128571;18,075;81,8125;curitiba;PR;156.0;1893997.0;2013;2
2013-02-01;399,4;30,178571;23,998571;19,275;80,107143;maringa;PR;919.0;403063.0;2013;2
2013-03-01;434,5;31,609677;26,851613;23,890323;78,072581;vitoria;ES;5890.0;359555.0;2013;3
2013-03-01;228,2;31,709677;26,801935;24,006452;77,008065;rio_de_janeiro;RJ;24611.0;6498837.0;2013;3
2013-03-01;143;29,954839;23,552258;19,235484;75,169355;divinopolis;MG;2319.0;232945.0;2013;3
2013-03-01;134,4;24,290323;19,370323;16,309677;83,629032;curitiba;PR;197.0;1893997.0;2013;3
2013-03-01;127,9;28,096774;23,485161;19,790323;68,887097;belo_horizonte;MG;60785.0;2513451.0;2013;3
2013-03-01;222,6;29,03871;23,618065;19,390323;75,766129;maringa;PR;2446.0;403063.0;2013;3
2013-03-01;72,7;32,032258;28,365806;25,670968;76,951613;fortaleza;CE;1841.0;2609716.0;2013;3
2013-04-01;154,6;31,416667;27,579333;24,466667;79,975;fortaleza;CE;2386.0;2609716.0;2013;4
2013-04-01;50,8;23,71;17,682667;13,863333;80,9;curitiba;PR;153.0;1893997.0;2013;4
2013-04-01;99,4;26,113333;21,260667;17,233333;67,133333;belo_horizonte;MG;47996.0;2513451.0;2013;4
2013-04-01;165,7;27,473333;21,889333;17,27;73,583333;maringa;PR;1453.0;403063.0;2013;4
2013-04-01;50,9;28,693333;24,96;22,163333;76,666667;vitoria;ES;3731.0;359555.0;2013;4
2013-04-01;86,9;27,7;20,952;15,746667;73,766667;divinopolis;MG;2614.0;232945.0;2013;4
2013-04-01;78,4;29,96;25,024667;22,086667;74,058333;rio_de_janeiro;RJ;19342.0;6498837.0;2013;4
2013-05-01;46,7;25,635484;20,564516;16,245161;63,080645;belo_horizonte;MG;11147.0;2513451.0;2013;5
2013-05-01;184,5;25,880645;20,430968;16,183871;74,532258;maringa;PR;486.0;403063.0;2013;5
2013-05-01;68,8;29,319355;24,001935;20,735484;72,346774;rio_de_janeiro;RJ;8571.0;6498837.0;2013;5
2013-05-01;85,6;27,106452;19,371613;13,251613;71,137097;divinopolis;MG;1278.0;232945.0;2013;5
2013-05-01;69,5;21,935484;16,027742;12,167742;80,370968;curitiba;PR;44.0;1893997.0;2013;5
2013-05-01;76,1;28,487097;24,138065;21,125806;76,112903;vitoria;ES;2523.0;359555.0;2013;5
2013-05-01;144,3;31,3;27,423871;24,283871;79,725806;fortaleza;CE;2141.0;2609716.0;2013;5
2013-06-01;84,8;28,436667;23,864667;20,673333;79;vitoria;ES;1223.0;359555.0;2013;6
2013-06-01;23,1;25,913333;20,55;16,2;64,966667;belo_horizonte;MG;3556.0;2513451.0;2013;6
2013-06-01;269,9;23,193333;18,677333;15,146667;86,266667;maringa;PR;110.0;403063.0;2013;6
2013-06-01;25,3;28,169565;23,617143;20,442857;74,654762;rio_de_janeiro;RJ;2548.0;6498837.0;2013;6
2013-06-01;217,9;30,5;26,496;23,533333;81,333333;fortaleza;CE;3075.0;2609716.0;2013;6
2013-06-01;308,9;19,663333;14,843333;11,876667;87,658333;curitiba;PR;32.0;1893997.0;2013;6
2013-06-01;21,5;26,77;18,890667;12,823333;74,783333;divinopolis;MG;467.0;232945.0;2013;6
2013-07-01;61;26,722581;22,609677;19,880645;77,895161;vitoria;ES;541.0;359555.0;2013;7
2013-07-01;11,6;26,883871;18,188387;11,054839;63,064516;divinopolis;MG;39.0;232945.0;2013;7
2013-07-01;101,1;25,712903;21,414194;18,270968;72,862903;rio_de_janeiro;RJ;604.0;6498837.0;2013;7
2013-07-01;87,8;24,190323;17,831613;12,603226;69,217742;maringa;PR;44.0;403063.0;2013;7
2013-07-01;181,8;19,16129;12,910968;8,512903;81,959677;curitiba;PR;11.0;1893997.0;2013;7
2013-07-01;0;25,822581;20,032903;15,629032;57,975806;belo_horizonte;MG;480.0;2513451.0;2013;7
2013-07-01;87;30,564516;26,321935;23,125806;78,274194;fortaleza;CE;2194.0;2609716.0;2013;7
2013-08-01;13,5;31,306452;27,087586;23,758621;73,112069;fortaleza;CE;1960.0;2609716.0;2013;8
2013-08-01;0;28,409677;19,330968;11,190323;53,290323;divinopolis;MG;21.0;232945.0;2013;8
2013-08-01;39,4;21,332258;14,217419;9,225806;75,870968;curitiba;PR;16.0;1893997.0;2013;8
2013-08-01;5,6;27,106452;22,590968;19,112903;66,83871;rio_de_janeiro;RJ;487.0;6498837.0;2013;8
2013-08-01;2,8;26,774194;19,453548;14,070968;56,419355;maringa;PR;38.0;403063.0;2013;8
2013-08-01;83,1;27,751613;22,94129;19,56129;74,451613;vitoria;ES;375.0;359555.0;2013;8
2013-08-01;0;26,590323;20,503226;15,348387;50,991935;belo_horizonte;MG;278.0;2513451.0;2013;8
2013-09-01;33,3;27,646667;23,562;20,63;74,916667;vitoria;ES;409.0;359555.0;2013;9
2013-09-01;62,7;28,183333;23,929333;20,57;66,975;rio_de_janeiro;RJ;526.0;6498837.0;2013;9
2013-09-01;197;21,843333;15,796667;11,666667;78,908333;curitiba;PR;13.0;1893997.0;2013;9
2013-09-01;32,8;27,466667;21,590667;16,653333;55,858333;belo_horizonte;MG;613.0;2513451.0;2013;9
2013-09-01;10,5;31,59;27,297333;24,113333;74,241667;fortaleza;CE;782.0;2609716.0;2013;9
2013-09-01;48,1;29,44;21,699333;14,09;55,791667;divinopolis;MG;18.0;232945.0;2013;9
2013-09-01;76,9;28,816667;22,070667;17,03;59,491667;maringa;PR;30.0;403063.0;2013;9
2013-10-01;103,5;23,509677;17,314839;13,519355;78,653226;curitiba;PR;9.0;1893997.0;2013;10
2013-10-01;61,1;27,625806;23,921935;21,135484;72,258065;rio_de_janeiro;RJ;264.0;6498837.0;2013;10
2013-10-01;68,9;28,051613;23,954839;21,109677;75,862903;vitoria;ES;305.0;359555.0;2013;10
2013-10-01;137,7;26,751613;21,381935;17,025806;64,701613;belo_horizonte;MG;420.0;2513451.0;2013;10
2013-10-01;9,4;31,935484;27,630323;24,693548;73,129032;fortaleza;CE;360.0;2609716.0;2013;10
2013-10-01;182,2;28,096667;21,815484;16,183333;64,991935;divinopolis;MG;13.0;232945.0;2013;10
2013-10-01;228,8;29,132258;23,15871;18,164516;63,524194;maringa;PR;42.0;403063.0;2013;10
2013-11-01;108,2;27,483333;22,378;18,09;65,991667;belo_horizonte;MG;438.0;2513451.0;2013;11
2013-11-01;127,5;29,2;23,132857;17,735714;66,866071;divinopolis;MG;17.0;232945.0;2013;11
2013-11-01;111,6;29,27;25,071333;21,84;73,616667;rio_de_janeiro;RJ;309.0;6498837.0;2013;11
2013-11-01;96,5;24,526667;18,934667;15,26;80,641667;curitiba;PR;23.0;1893997.0;2013;11
2013-11-01;11,2;31,71;27,742;25;74,558333;fortaleza;CE;268.0;2609716.0;2013;11
2013-11-01;76,6;30,533333;24,740741;19,634615;66,7;maringa;PR;58.0;403063.0;2013;11
2013-11-01;351,1;28,683333;24,852667;21,946667;78,633333;vitoria;ES;244.0;359555.0;2013;11
2013-12-01;78,3;31,558065;25,949677;21,067742;69,112903;maringa;PR;150.0;403063.0;2013;12
2013-12-01;713,9;29,76129;25,749032;23,16129;83,346774;vitoria;ES;287.0;359555.0;2013;12
2013-12-01;185,6;30,054839;26,283871;23,6;75,556452;rio_de_janeiro;RJ;433.0;6498837.0;2013;12
2013-12-01;495;27,896774;23,124516;19,387097;74,733871;belo_horizonte;MG;748.0;2513451.0;2013;12
2013-12-01;49,2;26,906452;21,207097;17,145161;76,532258;curitiba;PR;25.0;1893997.0;2013;12
2013-12-01;10,6;31,945161;28,014839;25,354839;73,379032;fortaleza;CE;281.0;2609716.0;2013;12
2013-12-01;215,8;29,806452;23,918667;19,809677;75,153226;divinopolis;MG;15.0;232945.0;2013;12
2014-01-01;58,1;33,964516;29,374194;25,409677;63,241935;rio_de_janeiro;RJ;618.0;6498837.0;2014;1
2014-01-01;188,3;31,764516;25,673548;21,109677;73,080645;maringa;PR;462.0;403063.0;2014;1
2014-01-01;242,5;29,2;22,874194;18,632258;76,395161;curitiba;PR;85.0;1893997.0;2014;1
2014-01-01;166,2;32,564516;24,89931;18,006897;57,907407;divinopolis;MG;145.0;232945.0;2014;1
2014-01-01;103,9;30,403226;24,756129;20,406452;56,572581;belo_horizonte;MG;1378.0;2513451.0;2014;1
2014-01-01;67,2;31,467742;27,560645;24,425806;77,346774;fortaleza;CE;444.0;2609716.0;2014;1
2014-02-01;194,3;32,571429;26,262857;21,328571;64,053571;maringa;PR;1691.0;403063.0;2014;2
2014-02-01;9,1;33,621429;29,156429;25,489286;60,642857;rio_de_janeiro;RJ;470.0;6498837.0;2014;2
2014-02-01;110,2;28,621429;22,684286;18,685714;76,4375;curitiba;PR;54.0;1893997.0;2014;2
2014-02-01;22,9;29,807143;24,528571;20,403571;55,875;belo_horizonte;MG;1935.0;2513451.0;2014;2
2014-02-01;66;32,325;25,019259;17,692593;55,509259;divinopolis;MG;518.0;232945.0;2014;2
2014-02-01;41,1;32,592857;27,808571;24,542857;71,75;vitoria;ES;545.0;359555.0;2014;2
2014-02-01;144,2;31,032143;27,043571;23,481481;80,178571;fortaleza;CE;590.0;2609716.0;2014;2
2014-03-01;73,7;27,987097;23,148387;19,490323;67,362903;belo_horizonte;MG;2733.0;2513451.0;2014;3
2014-03-01;330,6;31,164516;27,192903;23,603226;81,112903;fortaleza;CE;674.0;2609716.0;2014;3
2014-03-01;40,9;30,454839;23,992903;18,406452;64,862903;divinopolis;MG;1400.0;232945.0;2014;3
2014-03-01;340;30,006452;24,303871;19,877419;73,548387;maringa;PR;3769.0;403063.0;2014;3
2014-03-01;232;25,754839;20,406452;17,103226;81,620968;curitiba;PR;51.0;1893997.0;2014;3
2014-03-01;80,5;31,864516;27,387097;24,216129;69,370968;rio_de_janeiro;RJ;471.0;6498837.0;2014;3
2014-04-01;88,5;29,09;22,092;16,856667;71,375;divinopolis;MG;1356.0;232945.0;2014;4
2014-04-01;95,5;30,366667;26,026;23,123333;74,4;vitoria;ES;418.0;359555.0;2014;4
2014-04-01;81;23,213333;18,229333;15,426667;85,15;curitiba;PR;70.0;1893997.0;2014;4
2014-04-01;100,4;29,023333;25,014;22,083333;74,258333;rio_de_janeiro;RJ;304.0;6498837.0;2014;4
2014-04-01;162,3;28,196667;22,839333;18,893333;77,741667;maringa;PR;1455.0;403063.0;2014;4
2014-04-01;266,9;30,92;26,912667;23,49;84,558333;fortaleza;CE;755.0;2609716.0;2014;4
2014-04-01;235,8;27,626667;22,350667;18,423333;68,625;belo_horizonte;MG;2102.0;2513451.0;2014;4
2014-05-01;26,7;27,809677;23,566452;20,303226;73,145161;rio_de_janeiro;RJ;332.0;6498837.0;2014;5
2014-05-01;123,9;24,780645;19,659355;15,870968;77,451613;maringa;PR;31.0;403063.0;2014;5
2014-05-01;5;29,090323;24,418065;21,3;75,629032;vitoria;ES;441.0;359555.0;2014;5
2014-05-01;257,1;30,770968;26,696129;23,458065;84,016129;fortaleza;CE;1685.0;2609716.0;2014;5
2014-05-01;18,5;26,086667;20,642;16,196774;62,41129;belo_horizonte;MG;1391.0;2513451.0;2014;5
2014-05-01;32,6;27,532258;19,32129;12,609677;66,387097;divinopolis;MG;979.0;232945.0;2014;5
2014-05-01;87,1;21,019355;15,950968;12,86129;83,693548;curitiba;PR;72.0;1893997.0;2014;5
2014-06-01;42,7;27,866667;23,464;20,423333;72,991667;rio_de_janeiro;RJ;274.0;6498837.0;2014;6
2014-06-01;56;31,23;26,927333;23,266667;78,066667;fortaleza;CE;2063.0;2609716.0;2014;6
2014-06-01;210,4;20,313333;15,166;12,166667;83,833333;curitiba;PR;53.0;1893997.0;2014;6
2014-06-01;10,3;26,983333;18,648;11,953333;67,216667;divinopolis;MG;193.0;232945.0;2014;6
2014-06-01;13,1;25,476667;19,982667;15,463333;62,258333;belo_horizonte;MG;1115.0;2513451.0;2014;6
2014-06-01;51,2;28,066667;23,69;20,746667;77,875;vitoria;ES;404.0;359555.0;2014;6
2014-06-01;142,1;24,336667;19,054667;15,553333;78,15;maringa;PR;12.0;403063.0;2014;6
2014-07-01;87,5;25,970968;22,017419;19,054839;73,629032;rio_de_janeiro;RJ;191.0;6498837.0;2014;7
2014-07-01;49;19,574194;13,91871;10,274194;81,766129;curitiba;PR;36.0;1893997.0;2014;7
2014-07-01;52,8;25,654839;17,831613;11,193548;64,322581;divinopolis;MG;29.0;232945.0;2014;7
2014-07-01;107,3;26,022581;22,177419;19,590323;80,935484;vitoria;ES;281.0;359555.0;2014;7
2014-07-01;48,1;23,870968;18,84;14,625806;62,895161;belo_horizonte;MG;390.0;2513451.0;2014;7
2014-07-01;132,8;24,480645;18,457419;14,164516;70,733871;maringa;PR;7.0;403063.0;2014;7
2014-07-01;35,6;31,167742;26,454194;22,348387;75,66129;fortaleza;CE;1368.0;2609716.0;2014;7
2014-08-01;3,3;27,041935;20,51871;14,777419;51,225806;belo_horizonte;MG;384.0;2513451.0;2014;8
2014-08-01;1,7;31,564516;26,747742;22,735484;71,620968;fortaleza;CE;1071.0;2609716.0;2014;8
2014-08-01;62,7;22,867742;15,723871;10,616129;74,201613;curitiba;PR;27.0;1893997.0;2014;8
2014-08-01;18,1;27,126667;22,313103;18,653333;68,775862;rio_de_janeiro;RJ;287.0;6498837.0;2014;8
2014-08-01;83,4;27,367742;22,53871;19,235484;75,951613;vitoria;ES;266.0;359555.0;2014;8
2014-08-01;48,4;28,570968;21,590323;16,209677;56,58871;maringa;PR;4.0;403063.0;2014;8
2014-08-01;0;28,864516;19,545806;10,854839;52,322581;divinopolis;MG;16.0;232945.0;2014;8
2014-09-01;12;30,923333;22,823333;14,656667;45,95;divinopolis;MG;22.0;232945.0;2014;9
2014-09-01;1,8;28,973333;22,403333;16,68;46,341667;belo_horizonte;MG;386.0;2513451.0;2014;9
2014-09-01;7,5;31,64;27,024;23,42;73,491667;fortaleza;CE;587.0;2609716.0;2014;9
2014-09-01;23,7;28,463333;23,933333;20,883333;71,216667;vitoria;ES;200.0;359555.0;2014;9
2014-09-01;29,6;29,16;24,048;20,323333;66,933333;rio_de_janeiro;RJ;227.0;6498837.0;2014;9
2014-09-01;176,4;23,006667;17,143333;13,66;81,408333;curitiba;PR;36.0;1893997.0;2014;9
2014-09-01;151,3;29,246667;22,956667;17,966667;64,466667;maringa;PR;1.0;403063.0;2014;9
2014-10-01;286,6;28,212903;23,793548;20,641935;75,491935;vitoria;ES;136.0;359555.0;2014;10
2014-10-01;116,8;26,022581;19,020645;14,654839;75,169355;curitiba;PR;26.0;1893997.0;2014;10
2014-10-01;69,4;29,26129;22,890323;17,209677;48,895161;belo_horizonte;MG;463.0;2513451.0;2014;10
2014-10-01;4,4;32,151613;27,529032;23,909677;71,362903;fortaleza;CE;540.0;2609716.0;2014;10
2014-10-01;83;31,380645;23,683226;16,570968;49,443548;divinopolis;MG;17.0;232945.0;2014;10
2014-10-01;58,1;32,490323;25,50129;19,696774;54,104839;maringa;PR;7.0;403063.0;2014;10
2014-10-01;28,4;28,93871;24,436129;21,093548;68,653226;rio_de_janeiro;RJ;321.0;6498837.0;2014;10
2014-11-01;68,7;28,986667;25,302667;22,583333;74,433333;vitoria;ES;208.0;359555.0;2014;11
